timestamp,iface,internal_ip,external_ip,server_id,server_name,ping_ms,jitter_ms,download_mbps,upload_mbps,result_url
2025-10-22T15:40:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.66,0.24,661.82,682.6,3TEL
2025-10-22T15:45:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.48,0.17,642.59,685.46,3TEL
2025-10-22T15:50:39Z,eth0,192.168.8.11,138.97.240.197,39792,SpedyNet - Diadema,4.32,0.8,421.29,318.34,3TEL
2025-10-22T15:55:22Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.57,0.16,660.07,655.81,3TEL
2025-10-22T16:00:40Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.83,0.15,491.59,169.16,3TEL
2025-10-22T16:05:17Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.62,0.1,619.15,677.21,3TEL
2025-10-22T16:10:17Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.55,0.09,647.82,651.77,3TEL
2025-10-22T16:15:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.67,0.1,676.67,656.58,3TEL
2025-10-22T16:20:19Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.5,0.14,627.29,664.49,3TEL
2025-10-22T16:25:18Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.46,0.98,574.61,628.16,3TEL
2025-10-22T16:30:33Z,eth0,192.168.8.11,138.97.240.197,62495,Velosch Telecom - Diadema,3.73,0.04,259.05,504.21,3TEL
2025-10-22T16:35:23Z,eth0,192.168.8.11,138.97.240.197,21107,CLICK & NAVEGUE - Diadema,3.82,0.12,704.03,648.67,3TEL
2025-10-22T16:40:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.52,0.15,685.9,642.89,3TEL
2025-10-22T16:45:19Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.48,0.05,673.12,581.61,3TEL
2025-10-22T16:50:19Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.74,0.38,662.2,659.25,3TEL
2025-10-22T16:55:19Z,eth0,192.168.8.11,138.97.240.197,62495,Velosch Telecom - Diadema,3.79,0.77,776.66,654.43,3TEL
2025-10-22T17:00:26Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,6.11,0.26,440.27,371.91,3TEL
2025-10-22T17:05:19Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.45,0.13,637.62,603.97,3TEL
2025-10-22T17:10:19Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.54,0.08,634.76,676.6,3TEL
2025-10-22T17:15:16Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.55,0.11,636.5,645.45,3TEL
2025-10-22T17:20:24Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.68,0.11,560.99,670.49,3TEL
2025-10-22T17:25:19Z,eth0,192.168.8.11,138.97.240.197,62495,Velosch Telecom - Diadema,3.83,0.19,744.73,673.62,3TEL
2025-10-22T17:30:33Z,eth0,192.168.8.11,138.97.240.197,63107,Global Web Telecom - Diadema,3.79,0.09,334.66,457.75,3TEL
2025-10-22T17:35:14Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.6,0.12,646.03,677.88,3TEL
2025-10-22T17:40:25Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.5,0.08,627.16,679.55,3TEL
2025-10-22T17:45:26Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.95,1.82,654.1,665.53,3TEL
2025-10-22T17:50:21Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.68,0.64,592.08,651.18,3TEL
2025-10-22T17:55:21Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.52,0.07,637.34,668.29,3TEL
2025-10-22T18:00:38Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.87,0.22,572.18,199.06,3TEL
2025-10-22T18:05:24Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.46,0.06,613.92,672.33,3TEL
2025-10-22T18:10:21Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.55,0.14,574.28,679.96,3TEL
2025-10-22T18:15:25Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.82,0.22,567.57,643.23,3TEL
2025-10-22T18:20:27Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.77,0.27,501.2,672.75,3TEL
2025-10-22T18:25:25Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.59,0.07,626.19,655.25,3TEL
2025-10-22T18:30:30Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.75,0.28,429.51,317.2,3TEL
2025-10-22T18:35:22Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.53,0.05,620.39,644.03,3TEL
2025-10-22T18:40:16Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.53,0.09,653.76,673.04,3TEL
2025-10-22T18:45:19Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.61,0.07,582.65,655.7,3TEL
2025-10-22T18:50:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.54,0.15,617.27,673.03,3TEL
2025-10-22T18:55:18Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.68,0.23,380.35,655.86,3TEL
2025-10-22T19:00:25Z,eth0,192.168.8.11,138.97.240.197,44965,Interativa Internet Telecom - São Paulo,13.06,0.71,534.22,629.64,3TEL
2025-10-22T19:05:15Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.61,0.2,569.47,653.72,3TEL
2025-10-22T19:10:16Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.5,0.17,603.05,689.93,3TEL
2025-10-22T19:15:16Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.48,0.35,618.59,649.07,3TEL
2025-10-22T19:20:17Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.76,0.11,547.84,635.56,3TEL
2025-10-22T19:25:22Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,4.39,0.72,470.85,616.53,3TEL
2025-10-22T19:30:26Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.82,0.23,296.54,649.98,3TEL
2025-10-22T19:35:21Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.58,0.11,583.61,651.4,3TEL
2025-10-22T19:40:18Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.55,0.1,627.83,648.27,3TEL
2025-10-22T19:45:27Z,eth0,192.168.8.11,138.97.240.197,39792,SpedyNet - Diadema,4.02,0.34,461.46,640.61,3TEL
2025-10-22T19:50:21Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.73,0.05,633.13,658.28,3TEL
2025-10-22T19:55:22Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.97,0.27,470.49,0.0,3TEL
2025-10-22T20:00:34Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,11.13,0.51,542.91,202.98,3TEL
2025-10-22T20:05:19Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.5,0.52,646.89,678.74,3TEL
2025-10-22T20:10:31Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.54,0.18,631.6,668.37,3TEL
2025-10-22T20:15:24Z,eth0,192.168.8.11,138.97.240.197,62495,Velosch Telecom - Diadema,3.74,0.11,775.79,682.29,3TEL
2025-10-22T20:20:22Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.46,0.08,649.66,661.94,3TEL
2025-10-22T20:25:18Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.65,0.27,668.36,652.45,3TEL
2025-10-22T20:30:28Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.52,0.06,595.99,656.53,3TEL
2025-10-22T20:35:22Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.67,0.22,592.8,637.9,3TEL
2025-10-22T20:40:15Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.76,0.12,515.32,672.24,3TEL
2025-10-22T20:45:17Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.44,0.14,618.94,656.53,3TEL
2025-10-22T20:50:16Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.51,0.12,650.9,643.06,3TEL
2025-10-22T20:55:26Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.72,1.16,570.71,664.48,3TEL
2025-10-22T21:00:36Z,eth0,192.168.8.11,138.97.240.197,62495,Velosch Telecom - Diadema,3.94,0.14,189.61,409.43,3TEL
2025-10-22T21:05:19Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.59,0.11,615.44,649.83,3TEL
2025-10-22T21:10:26Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.68,0.17,571.28,670.15,3TEL
2025-10-22T21:15:18Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.8,0.59,607.75,661.97,3TEL
2025-10-22T21:20:19Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.73,0.09,627.1,685.31,3TEL
2025-10-22T21:25:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.56,0.15,611.66,658.57,3TEL
2025-10-22T21:30:27Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.89,0.54,380.23,687.0,3TEL
2025-10-22T21:35:14Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.56,0.14,603.89,678.33,3TEL
2025-10-22T21:40:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.51,0.16,636.55,623.71,3TEL
2025-10-22T21:45:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.59,0.12,627.18,660.58,3TEL
2025-10-22T21:50:17Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.49,0.1,626.9,668.69,3TEL
2025-10-22T21:55:21Z,eth0,192.168.8.11,138.97.240.197,62495,Velosch Telecom - Diadema,3.74,0.08,789.25,669.76,3TEL
2025-10-22T22:00:25Z,eth0,192.168.8.11,138.97.240.197,63107,Global Web Telecom - Diadema,4.01,0.12,292.55,556.58,3TEL
2025-10-22T22:05:16Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.59,0.08,594.6,685.59,3TEL
2025-10-22T22:10:12Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.57,0.09,602.42,682.23,3TEL
2025-10-22T22:15:20Z,eth0,192.168.8.11,138.97.240.197,63107,Global Web Telecom - Diadema,4.21,0.25,745.23,675.67,3TEL
2025-10-22T22:20:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.71,0.2,605.29,678.9,3TEL
2025-10-22T22:25:17Z,eth0,192.168.8.11,138.97.240.197,62495,Velosch Telecom - Diadema,3.84,0.11,659.56,657.29,3TEL
2025-10-22T22:30:26Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.94,0.17,364.14,669.78,3TEL
2025-10-22T22:35:19Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.6,0.2,629.71,658.42,3TEL
2025-10-22T22:40:18Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.46,0.07,662.38,677.63,3TEL
2025-10-22T22:45:21Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.54,0.11,648.52,671.16,3TEL
2025-10-22T22:50:14Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.52,0.13,610.13,676.05,3TEL
2025-10-22T22:55:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.6,0.15,573.12,653.92,3TEL
2025-10-22T23:00:36Z,eth0,192.168.8.11,138.97.240.197,63107,Global Web Telecom - Diadema,4.2,0.8,406.17,402.76,3TEL
2025-10-22T23:05:14Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.67,0.11,582.94,658.28,3TEL
2025-10-22T23:10:25Z,eth0,192.168.8.11,138.97.240.197,63107,Global Web Telecom - Diadema,3.91,0.11,867.26,654.09,3TEL
2025-10-22T23:15:19Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.79,0.2,576.61,670.78,3TEL
2025-10-22T23:20:19Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.72,0.3,587.84,659.67,3TEL
2025-10-22T23:25:22Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.63,0.16,621.06,649.9,3TEL
2025-10-22T23:30:41Z,eth0,192.168.8.11,138.97.240.197,47219,CTI - Diadema,4.83,1.59,451.84,83.02,3TEL
2025-10-22T23:35:21Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.61,0.07,637.14,626.54,3TEL
2025-10-22T23:40:22Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.66,0.2,610.41,627.36,3TEL
2025-10-22T23:45:16Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.52,0.17,616.75,619.48,3TEL
2025-10-22T23:50:19Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.91,0.46,629.31,660.75,3TEL
2025-10-22T23:55:22Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.67,1.03,675.03,656.7,3TEL
2025-10-23T00:00:34Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.85,0.16,319.19,635.04,3TEL
2025-10-23T00:05:21Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.52,0.18,585.9,686.01,3TEL
2025-10-23T00:10:16Z,eth0,192.168.8.11,138.97.240.197,63107,Global Web Telecom - Diadema,4.02,0.13,862.74,669.59,3TEL
2025-10-23T00:15:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.56,0.1,647.21,659.01,3TEL
2025-10-23T00:20:22Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.72,0.2,559.49,659.77,3TEL
2025-10-23T00:25:22Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.59,0.1,621.95,653.33,3TEL
2025-10-23T00:30:22Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,6.43,0.65,316.6,647.9,3TEL
2025-10-23T00:35:17Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,4.07,0.26,555.6,652.93,3TEL
2025-10-23T00:40:19Z,eth0,192.168.8.11,138.97.240.197,63107,Global Web Telecom - Diadema,3.73,0.06,766.88,646.1,3TEL
2025-10-23T00:45:22Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.56,0.08,631.22,593.65,3TEL
2025-10-23T00:50:35Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.79,0.23,348.78,494.22,3TEL
2025-10-23T00:55:12Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.66,0.23,663.04,617.71,3TEL
2025-10-23T01:00:33Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,4.81,0.26,439.14,171.72,3TEL
2025-10-23T01:05:19Z,eth0,192.168.8.11,138.97.240.197,62495,Velosch Telecom - Diadema,3.74,0.14,779.18,679.67,3TEL
2025-10-23T01:10:29Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.48,0.06,595.14,662.47,3TEL
2025-10-23T01:15:27Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,3.81,0.12,599.96,670.63,3TEL
2025-10-23T01:20:29Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.5,0.06,591.23,659.37,3TEL
2025-10-23T01:25:22Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.5,0.11,611.55,664.94,3TEL
2025-10-23T01:30:31Z,eth0,192.168.8.11,138.97.240.197,31133,FORÇA E AÇÃO TELECOM - Diadema,6.65,0.16,354.51,448.66,3TEL
2025-10-23T01:35:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.55,0.17,625.65,638.89,3TEL
2025-10-23T01:40:26Z,eth0,192.168.8.11,138.97.240.197,63107,Global Web Telecom - Diadema,4.05,0.3,777.1,669.01,3TEL
2025-10-23T01:45:21Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.59,0.17,614.89,683.8,3TEL
2025-10-23T01:50:26Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,4.22,0.08,622.63,659.94,3TEL
2025-10-23T01:55:20Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.67,0.54,579.92,685.79,3TEL
2025-10-23T02:00:32Z,eth0,192.168.8.11,138.97.240.197,39792,SpedyNet - Diadema,28.76,0.72,707.66,685.36,3TEL
2025-10-23T02:05:16Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.51,0.14,640.16,685.52,3TEL
2025-10-23T02:10:19Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.79,0.13,602.76,689.13,3TEL
2025-10-23T02:27:04Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.44,0.1,661.72,683.27,3TEL
2025-10-23T02:27:52Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.61,0.18,646.66,674.57,3TEL
2025-10-23T02:30:20Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,4.01,0.21,485.32,667.94,3TEL
2025-10-23T02:35:19Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.92,0.18,602.55,682.4,3TEL
2025-10-23T02:40:29Z,eth0,192.168.8.11,138.97.240.197,63107,Global Web Telecom - Diadema,4.02,0.45,891.45,691.8,3TEL
2025-10-23T02:45:24Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.53,0.13,603.59,698.97,3TEL
2025-10-23T02:50:20Z,eth0,192.168.8.11,138.97.240.197,21107,CLICK & NAVEGUE - Diadema,3.69,0.18,756.56,684.87,3TEL
2025-10-23T02:55:16Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.49,0.19,627.51,684.76,3TEL
2025-10-23T03:00:33Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.73,0.1,523.03,466.04,3TEL
2025-10-23T03:05:15Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.67,0.24,595.09,700.85,3TEL
2025-10-23T03:10:18Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.6,0.16,636.31,683.88,3TEL
2025-10-23T03:15:18Z,eth0,192.168.8.11,138.97.240.197,21107,CLICK & NAVEGUE - Diadema,3.84,0.12,699.72,681.06,3TEL
2025-10-23T03:20:16Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.77,0.14,631.03,703.15,3TEL
2025-10-23T03:25:19Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.74,0.09,664.99,674.62,3TEL
2025-10-23T03:30:32Z,eth0,192.168.8.11,138.97.240.197,27078,Mega Net Telecom Ltda - Diadema,3.73,0.19,420.09,587.86,3TEL
2025-10-23T03:35:29Z,eth0,192.168.8.11,138.97.240.197,47219,CTI - Diadema,4.22,0.19,511.92,588.39,3TEL
2025-10-23T03:40:20Z,eth0,192.168.8.11,138.97.240.197,52397,HBNets - São Paulo,3.66,0.22,606.64,682.42,3TEL
